timestamp,raw_gaze_position_x,raw_gaze_position_y,calibrated_gaze_position_x,calibrated_gaze_position_y,filtered_gaze_position_x,filtered_gaze_position_y,left_eye_openness,right_eye_openness,tracking_status,status,event,trigger
1767107488818189600,1.0026766061782837,-12.414669036865234,1370.9643173217773,1389.4328498840332,1370.9643173217773,1256.9626450538635,201.5,140.5,1,1,0,0
1767107488882823600,1.9545567035675049,-12.682389259338379,1702.4791717529297,1316.2455582618713,1702.4791717529297,1270.7457447052002,179.5,111.0,1,1,0,0
1767107488946243700,0.703555166721344,-13.222050666809082,1221.820363998413,1307.9038774967194,1370.9643173217773,1307.9038774967194,182.5,128.5,1,1,0,0
1767107489011276300,-1.126999020576477,-12.631176948547363,864.0341091156006,1266.1429452896118,1370.9643173217773,1266.1429452896118,199.0,136.5,1,1,0,0
1767107489091426300,-1.419786810874939,-11.935098648071289,749.4244766235352,1318.7324488162994,1370.9643173217773,1307.9038774967194,182.5,139.0,1,1,0,0
1767107489154882700,-0.8067793846130371,-10.647324562072754,1030.0116062164307,1297.6052248477936,1221.820363998413,1307.9038774967194,199.5,135.0,1,1,0,0
1767107489219782500,-1.0215216875076294,-10.49959659576416,991.3197326660156,1265.891021490097,1030.0116062164307,1266.1429452896118,170.0,139.0,1,1,0,0
1767107489282521300,-1.6636630296707153,-9.93757152557373,852.9808330535889,1126.5685665607452,1030.0116062164307,1297.6052248477936,194.5,141.5,1,1,0,0
1767107489349050000,0.3214872479438782,-10.305944442749023,1272.9737377166748,1292.185242176056,1221.820363998413,1292.185242176056,197.5,158.5,1,1,0,0
1767107489429418300,0.40392041206359863,-10.362961769104004,1295.1099014282227,1329.0871059894562,1030.0116062164307,1292.185242176056,217.5,147.0,1,1,0,0
1767107489488668000,0.7156992554664612,-9.276829719543457,1362.0845317840576,1131.3083839416504,1221.820363998413,1292.185242176056,197.5,146.0,1,1,0,0
1767107489554430500,0.013408172875642776,-8.986437797546387,1312.5720691680908,1074.2383253574371,1272.9737377166748,1292.185242176056,194.5,157.0,1,1,0,0
1767107489618058300,1.4013224840164185,-10.328032493591309,1433.9201831817627,1357.8643548488617,1295.1099014282227,1292.185242176056,212.5,155.0,1,1,0,0
1767107489684959700,0.8289439678192139,-9.489988327026367,1342.4185752868652,1172.3017644882202,1312.5720691680908,1292.185242176056,212.5,143.0,1,1,0,0
1767107489762783500,1.1176241636276245,-10.206267356872559,1393.276777267456,1337.2305500507355,1312.5720691680908,1292.185242176056,187.0,144.0,1,1,0,0
1767107489827414300,2.034409999847412,-9.987711906433105,1787.827320098877,1209.0254759788513,1342.4185752868652,1292.185242176056,180.0,114.0,1,1,0,0
1767107489892825200,1.1246988773345947,-9.466453552246094,1393.9154434204102,1215.3957974910736,1342.4185752868652,1292.185242176056,183.0,122.0,1,1,0,0
1767107489953713300,1.2033222913742065,-8.968066215515137,1524.3283081054688,1076.2626957893372,1393.276777267456,1292.185242176056,180.5,109.0,1,1,0,0
1767107490017801900,1.4027167558670044,-9.342911720275879,1549.892978668213,1217.9618668556213,1393.9154434204102,1217.9618668556213,177.5,120.0,1,1,0,0
1767107490084013200,1.2099889516830444,-9.8245267868042,1494.096336364746,1258.1816124916077,1393.9154434204102,1258.1816124916077,181.0,127.5,1,1,0,0
1767107490162845300,1.13448965549469,-9.852456092834473,1513.9657974243164,1289.0715837478638,1494.096336364746,1289.0715837478638,196.0,131.5,1,1,0,0
1767107490227575100,0.8248238563537598,-9.87800121307373,1414.8824214935303,1259.6530830860138,1414.8824214935303,1258.1816124916077,207.0,112.0,1,1,0,0
1767107490291316600,0.8543403744697571,-9.82013988494873,1547.5951194763184,1181.841652393341,1494.096336364746,1258.1816124916077,162.5,116.0,1,1,0,0
1767107490357038200,1.4776421785354614,-8.88917064666748,1818.6970138549805,998.2002103328705,1494.096336364746,1258.1816124916077,164.0,131.0,1,1,0,0
1767107490417153700,1.3389365673065186,-9.969372749328613,1713.881778717041,1189.711833000183,1494.096336364746,1258.1816124916077,150.5,106.0,1,1,0,0
1767107490499672900,1.741775631904602,-10.603519439697266,2043.4065628051758,1206.9906771183014,1547.5951194763184,1206.9906771183014,140.0,110.5,1,1,0,0
1767107490564184800,2.001490592956543,-10.078950881958008,2159.406051635742,1149.132113456726,1713.881778717041,1206.9906771183014,150.0,116.5,1,1,0,0
1767107490625743400,1.922903299331665,-9.898886680603027,2358.196277618408,1081.0719394683838,1713.881778717041,1206.9906771183014,146.5,86.0,1,1,0,0
1767107490690272100,1.80618155002594,-11.55776309967041,2448.6901473999023,1213.1322491168976,2043.4065628051758,1206.9906771183014,138.5,106.0,1,1,0,0
1767107490755898400,2.3643062114715576,-11.262433052062988,2053.7747383117676,1286.7077100276947,2053.7747383117676,1206.9906771183014,132.0,87.0,1,1,0,0
1767107490836106200,1.7324587106704712,-9.90636157989502,2419.4187927246094,1057.9376292228699,2053.7747383117676,1206.9906771183014,141.0,105.5,1,1,0,0
1767107490898093700,2.2762339115142822,-10.096872329711914,2208.438205718994,1165.8654928207397,2053.7747383117676,1206.9906771183014,134.0,106.0,1,1,0,0
1767107490962919900,2.4925127029418945,-9.198190689086914,2184.6921157836914,983.4524810314178,2053.7747383117676,1206.9906771183014,135.5,94.5,1,1,0,0
1767107491026439900,2.4128711223602295,-11.936701774597168,2236.2391090393066,1275.141327381134,2184.6921157836914,1206.9906771183014,148.5,93.5,1,1,0,0
1767107491091530400,2.3407814502716064,-10.53459644317627,2313.0151748657227,1162.455976009369,2184.6921157836914,1206.9906771183014,159.5,91.5,1,1,0,0
1767107491169947100,2.5244081020355225,-12.384657859802246,2371.128044128418,1210.7558226585388,2184.6921157836914,1206.9906771183014,150.0,87.5,1,1,0,0
1767107491236775600,2.68845796585083,-11.622227668762207,2497.1913528442383,1263.2810175418854,2236.2391090393066,1206.9906771183014,167.5,94.0,1,1,0,0
1767107491300435300,2.847909688949585,-12.205307960510254,2230.554027557373,1246.6700756549835,2230.554027557373,1206.9906771183014,164.0,106.0,1,1,0,0
1767107491364451100,1.646312952041626,-12.335419654846191,1872.989902496338,1256.6360807418823,2184.6921157836914,1210.7558226585388,131.5,98.5,1,1,0,0
1767107491428328500,1.424484372138977,-12.3606595993042,1796.627368927002,1222.819390296936,2230.554027557373,1222.819390296936,167.0,93.5,1,1,0,0
1767107491509234800,-1.1960002183914185,-12.944659233093262,808.080997467041,1260.3527534008026,2184.6921157836914,1222.819390296936,135.5,87.0,1,1,0,0
